userId,top_5_name,prediction_rate
M0000004679922,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '필리밀리 코털가위', 'C05', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'C04']","[0.9999983310699463, 0.9999834299087524, 0.9999244213104248, 0.9997314810752869, 0.999508261680603]"
M0000000309591,"['라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '필리밀리 코털가위', 'C06', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C09""']","[0.9995112419128418, 0.9993199110031128, 0.998701810836792, 0.9984011054039001, 0.9952130317687988]"
M0000004200138,"['헌터스 블랙 트러플칩 25g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', 'C09', 'C08""', '[선우PICK]메디힐 티트리 진정 패드 100매']","[0.9996514320373535, 0.9994644522666931, 0.996553897857666, 0.9939262270927429, 0.9842298626899719]"
M0000012401971,"['고려은단 알티지 오메가3 60캡슐 (60일분)', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C08""', '아크네스 3초 진정 패치 2종 택1', 'C09']","[0.9999830722808838, 0.9999808073043823, 0.9999779462814331, 0.9998854398727417, 0.9995081424713135]"
M0000016269636,"['아크네스 3초 진정 패치 2종 택1', 'C02', '마요라 코피코 커피맛캔디 블리스터 32g', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '바이오티 마시는 프리바이오틱스 애플소다 350ml']","[0.9999827146530151, 0.9999814033508301, 0.9999363422393799, 0.999774158000946, 0.9996501207351685]"
M0000000276853,"['[1+1기획]페리페라 잉크블랙카라', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '필리밀리 코털가위', '칼파제르 셀렉션 초콜릿150g', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입']","[0.9999523162841797, 0.9998925924301147, 0.9996274709701538, 0.9993970394134521, 0.9869836568832397]"
M0000010636843,"['에뛰드 컬픽스 마스카라 ', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD']","[0.9999673366546631, 0.9998112320899963, 0.9997197985649109, 0.9995560050010681, 0.9985820055007935]"
M0000017219887,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '헌터스 블랙 트러플칩 25g', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', 'C05""', '3CE 무드레시피 매트 립 컬러']","[0.9999608993530273, 0.9998194575309753, 0.9995947480201721, 0.982401430606842, 0.9791072607040405]"
M0000021082419,"['헌터스 화이트 트러플칩 25g', 'C05', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C02', '3CE 무드레시피 매트 립 컬러']","[0.9999852180480957, 0.9999418258666992, 0.9998341798782349, 0.9998025298118591, 0.9997242093086243]"
M0000003936115,"['C09', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '덴티스테 민트볼 20입', 'C04']","[0.9999924898147583, 0.9968585968017578, 0.9917460083961487, 0.9810954928398132, 0.966981828212738]"
M0000000357474,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '칼파제르 셀렉션 초콜릿150g', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '레이즈 클래식 감자칩 42.5g', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[0.9999997615814209, 0.9999990463256836, 0.9997678399085999, 0.9997444748878479, 0.9996070265769958]"
M0000013730753,"['딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '필리밀리 손톱깎이 (S)', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD']","[0.9999077320098877, 0.9997157454490662, 0.9997020363807678, 0.9994484782218933, 0.999024510383606]"
M0000003532816,"['필리밀리 손톱깎이 (S)', '마요라 코피코 커피맛캔디 블리스터 32g', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', 'C02']","[0.999961256980896, 0.9973981380462646, 0.99615877866745, 0.9929798245429993, 0.9907744526863098]"
M0000003150911,"['C11""', '[1+1기획]페리페라 잉크블랙카라', 'C08""', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'C06""']","[0.9999842643737793, 0.9996834993362427, 0.9980360865592957, 0.9955974221229553, 0.995164155960083]"
M0000014566131,"['C08""', '칼파제르 밀크 초콜릿150g', '헌터스 블랙 트러플칩 25g', '필리밀리 코털가위', 'C03']","[0.9999992847442627, 0.9999836683273315, 0.9996649026870728, 0.9983103275299072, 0.9956244826316833]"
M0000012027013,"['칼파제르 밀크 초콜릿150g', 'C09', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '마요라 코피코 커피맛캔디 블리스터 32g']","[0.9999984502792358, 0.9999687671661377, 0.9999550580978394, 0.9986055493354797, 0.9952736496925354]"
M0000004439451,"['C07', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '에스리턴 프로틴 브라우니바 초코 50g', 'C08', 'C05']","[0.993385374546051, 0.9786329865455627, 0.9531522393226624, 0.9332727193832397, 0.907010018825531]"
M0000004065837,"['헌터스 화이트 트러플칩 25g', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '크리넥스 99.9% 항균 안심물티슈 10매', '레이즈 클래식 감자칩 42.5g', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[1.0, 0.9999603033065796, 0.9997259974479675, 0.9994465708732605, 0.9994070529937744]"
M0000001068698,"['메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '레이즈 클래식 감자칩 42.5g', '티타니아 샌드풋파일', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C05""']","[0.9999995231628418, 0.9999608993530273, 0.9999535083770752, 0.9998998641967773, 0.9996464252471924]"
M0000003932779,"['C02', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'C08""']","[0.9987945556640625, 0.9960445165634155, 0.9946578145027161, 0.9930996894836426, 0.9925716519355774]"
M0000003855280,"['아크네스 3초 진정 패치 2종 택1', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', 'C11""', '에뛰드 컬픽스 마스카라 ', '헌터스 블랙 트러플칩 25g']","[0.9999973773956299, 0.999990701675415, 0.9999890327453613, 0.9999827146530151, 0.9991996884346008]"
M0000016558139,"['C02', 'C08""', '티타니아 샌드풋파일', '레이즈 클래식 감자칩 42.5g', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)']","[1.0, 0.9999986886978149, 0.9890135526657104, 0.9809070229530334, 0.9586299061775208]"
M0000016946638,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C05', '[1+1기획]페리페라 잉크블랙카라', '에뛰드 컬픽스 마스카라 ', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[0.9999607801437378, 0.9997065663337708, 0.999535322189331, 0.9972745776176453, 0.9803383350372314]"
M0000018687541,"['C06""', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '에스리턴 프로틴 브라우니바 초코 50g', 'C05""', 'C04']","[0.9999978542327881, 0.998809814453125, 0.9909994006156921, 0.9892374277114868, 0.9873962998390198]"
M0000017498526,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[선우PICK]메디힐 티트리 진정 패드 100매', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '레이즈 클래식 감자칩 42.5g']","[1.0, 0.9997515082359314, 0.9989161491394043, 0.996193528175354, 0.9940025210380554]"
M0000019353792,"['티타니아 샌드풋파일', 'C08""', 'C07', '칼파제르 다크 초콜릿 70% 150g', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ']","[1.0, 0.9999446868896484, 0.9999279975891113, 0.9972793459892273, 0.9936726093292236]"
M0000011370585,"['칼파제르 밀크 초콜릿150g', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '고려은단 알티지 오메가3 60캡슐 (60일분)', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '[NEW] 무지개맨션 아이시 글로우']","[0.9998776912689209, 0.9967516660690308, 0.9962286949157715, 0.9953094124794006, 0.9799401164054871]"
M0000013707805,"['로아커 미니스 믹스 15입 150g', 'C07', '덴티스테 민트볼 20입', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '레이즈 클래식 감자칩 42.5g']","[0.9962705373764038, 0.9922101497650146, 0.9878029227256775, 0.9699153900146484, 0.9380271434783936]"
M0000004546581,"['C08', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C05', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )']","[0.9999991655349731, 0.9999301433563232, 0.999901533126831, 0.9997861981391907, 0.9968817234039307]"
M0000003799418,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'C02', 'C06', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)']","[0.9999334812164307, 0.9983088970184326, 0.9975334405899048, 0.9967269897460938, 0.9952003955841064]"
M0000012674727,"['C07', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C08""', '티타니아 샌드풋파일', '덴티스테 민트볼 20입']","[0.9999672174453735, 0.9999655485153198, 0.9980893731117249, 0.9949782490730286, 0.9918252229690552]"
M0000010829555,"['밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '3CE 무드레시피 매트 립 컬러', '[1+1기획]페리페라 잉크블랙카라', '[NEW] 무지개맨션 아이시 글로우', 'C08']","[0.9997953772544861, 0.998579740524292, 0.9428393840789795, 0.9285759329795837, 0.9221529960632324]"
M0000015040681,"['에뛰드 컬픽스 마스카라 ', 'C05""', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C04', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)']","[0.9999997615814209, 0.9999991655349731, 0.9995980858802795, 0.9992077946662903, 0.998789370059967]"
M0000012437667,"['W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '바이오티 마시는 프리바이오틱스 애플소다 350ml', 'C05', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '레이즈 클래식 감자칩 42.5g']","[0.9999752044677734, 0.9999277591705322, 0.9996473789215088, 0.9993487000465393, 0.9971520900726318]"
M0000012279310,"['에스리턴 프로틴 브라우니바 초코 50g', '칼파제르 다크 초콜릿 70% 150g', '로아커 미니스 믹스 15입 150g', '칼파제르 밀크 초콜릿150g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[1.0, 0.9999914169311523, 0.9858457446098328, 0.9853246808052063, 0.9849532842636108]"
M0000000359086,"['C11""', '로아커 미니스 믹스 15입 150g', '고려은단 알티지 오메가3 60캡슐 (60일분)', '필리밀리 코털가위', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml']","[0.9998243451118469, 0.999695897102356, 0.9981344938278198, 0.9971086382865906, 0.9900786876678467]"
M0000020369314,"['C05', 'C08', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'C09""', 'C03']","[0.9999921321868896, 0.9999886751174927, 0.9999833106994629, 0.9998527765274048, 0.999420166015625]"
M0000013829446,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C05', '[NEW] 무지개맨션 아이시 글로우']","[0.999998927116394, 0.9999958276748657, 0.9998773336410522, 0.9992057681083679, 0.9982134103775024]"
M0000010466735,"['C04', 'C03', 'C05', 'C06""', 'C05""']","[0.9999568462371826, 0.9995964169502258, 0.999489426612854, 0.9980121850967407, 0.9951189756393433]"
M0000003815883,"['에뛰드 컬픽스 마스카라 ', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '헌터스 블랙 트러플칩 25g', 'C02', '칼파제르 밀크 초콜릿150g']","[1.0, 0.9999933242797852, 0.999268114566803, 0.9896563291549683, 0.9851716756820679]"
M0000020811776,"['메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '[NEW] 무지개맨션 아이시 글로우', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'C04']","[0.999984860420227, 0.9999791383743286, 0.9999592304229736, 0.9993495345115662, 0.9980981945991516]"
M0000012705695,"['C03', '에뛰드 컬픽스 마스카라 ', 'C05', 'C02', '칼파제르 밀크 초콜릿150g']","[0.9998351335525513, 0.9994961023330688, 0.9990031123161316, 0.9964022636413574, 0.9849724173545837]"
M0000018406746,"['C03', '아크네스 3초 진정 패치 2종 택1', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '티타니아 샌드풋파일', '에뛰드 컬픽스 마스카라 ']","[0.9999752044677734, 0.9998722076416016, 0.9997718930244446, 0.9937865734100342, 0.927953839302063]"
M0000012764583,"['C05', 'C09', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C06']","[1.0, 0.9999995231628418, 0.999903678894043, 0.9997736811637878, 0.9997105002403259]"
M0000004116499,"['마요라 코피코 커피맛캔디 블리스터 32g', 'C05', '필리밀리 손톱깎이 (S)', '레이즈 클래식 감자칩 42.5g', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)']","[0.999868631362915, 0.9998294115066528, 0.9998179078102112, 0.9997726082801819, 0.9997565150260925]"
M0000000440373,"['칼파제르 밀크 초콜릿150g', '티타니아 샌드풋파일', '[선우PICK]메디힐 티트리 진정 패드 100매', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '필리밀리 코털가위']","[0.9962137341499329, 0.9958341121673584, 0.9958271384239197, 0.9872372150421143, 0.9618927240371704]"
M0000004088934,"['[선우PICK]메디힐 티트리 진정 패드 100매', '에스리턴 프로틴 브라우니바 초코 50g', 'C11""', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C04']","[1.0, 0.9999998807907104, 0.9999276399612427, 0.999923825263977, 0.9997609257698059]"
M0000002156229,"['[1+1기획]페리페라 잉크블랙카라', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', 'C10""']","[0.9998828172683716, 0.9994217157363892, 0.9993864297866821, 0.990713357925415, 0.9840471148490906]"
M0000003919136,"['C11""', '필리밀리 코털가위', 'C02', '헌터스 블랙 트러플칩 25g', '레이즈 클래식 감자칩 42.5g']","[0.9999146461486816, 0.9889965057373047, 0.9389693140983582, 0.8684893250465393, 0.8524725437164307]"
M0000003494598,"['C02', '레이즈 클래식 감자칩 42.5g', 'C08', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '필리밀리 코털가위']","[0.9999966621398926, 0.9999291896820068, 0.9998524188995361, 0.999433696269989, 0.998630166053772]"
M0000017777348,"['로아커 미니스 믹스 15입 150g', 'C08', 'C11""', '덴티스테 민트볼 20입', 'C09']","[1.0, 0.9999986886978149, 0.9999953508377075, 0.999994158744812, 0.9999171495437622]"
M0000002029121,"['필리밀리 손톱깎이 (S)', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '칼파제르 밀크 초콜릿150g', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[선우PICK]메디힐 티트리 진정 패드 100매']","[0.9999148845672607, 0.9995535016059875, 0.9964503049850464, 0.9961254000663757, 0.9945886135101318]"
M0000010173189,"['C02', '크리넥스 99.9% 항균 안심물티슈 10매', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', 'C05""', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g']","[0.9999915361404419, 0.9998806715011597, 0.999612033367157, 0.99950110912323, 0.9990123510360718]"
M0000003875493,"['C04', '바이오티 마시는 프리바이오틱스 애플소다 350ml', 'C03', '헌터스 화이트 트러플칩 25g', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)']","[0.9999960660934448, 0.9999860525131226, 0.9999653100967407, 0.9998723268508911, 0.9987123012542725]"
M0000012522459,"['아크네스 3초 진정 패치 2종 택1', '[1+1기획]페리페라 잉크블랙카라', '레이즈 클래식 감자칩 42.5g', 'C08', 'C09""']","[0.999998927116394, 0.9999046325683594, 0.9997805953025818, 0.998645007610321, 0.9980602860450745]"
M0000003857320,"['레이즈 클래식 감자칩 42.5g', '[1+1기획]페리페라 잉크블랙카라', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '마요라 코피코 커피맛캔디 블리스터 32g', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[0.9999998807907104, 0.9999743700027466, 0.9999701976776123, 0.99968421459198, 0.9995379447937012]"
M0000016349062,"['스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C04', '필리밀리 손톱깎이 (S)', '크리넥스 99.9% 항균 안심물티슈 10매']","[0.9999895095825195, 0.9997238516807556, 0.9992049336433411, 0.9970484375953674, 0.9933680891990662]"
M0000004666630,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '칼파제르 셀렉션 초콜릿150g', '레이즈 클래식 감자칩 42.5g', '로아커 미니스 믹스 15입 150g']","[0.9999960660934448, 0.9999291896820068, 0.9963515996932983, 0.99603670835495, 0.9928923845291138]"
M0000003579425,"['C09""', 'C05""', '필리밀리 손톱깎이 (S)', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[0.9999990463256836, 0.9995405673980713, 0.9992976188659668, 0.9968675971031189, 0.9943528175354004]"
M0000010409410,"['칼파제르 다크 초콜릿 70% 150g', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', 'C09', '3CE 무드레시피 매트 립 컬러']","[0.9999951124191284, 0.9992602467536926, 0.9943124055862427, 0.9941648840904236, 0.9939368367195129]"
M0000012366549,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C06""', 'C08""']","[1.0, 0.9999998807907104, 0.9999897480010986, 0.999943733215332, 0.9999234676361084]"
M0000016130547,"['C05""', '덴티스테 민트볼 20입', 'C07', 'C03', '칼파제르 셀렉션 초콜릿150g']","[1.0, 0.9998805522918701, 0.9996283054351807, 0.9969289898872375, 0.9867995381355286]"
M0000003591382,"['필리밀리 코털가위', 'C04', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '에뛰드 컬픽스 마스카라 ', '헌터스 블랙 트러플칩 25g']","[0.9999721050262451, 0.9999289512634277, 0.9998449087142944, 0.999826967716217, 0.9892882108688354]"
M0000014642299,"['티타니아 샌드풋파일', '헌터스 블랙 트러플칩 25g', 'C06""', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '레이즈 클래식 감자칩 42.5g']","[1.0, 0.9999997615814209, 0.9999321699142456, 0.9999250173568726, 0.9993106126785278]"
M0000017551439,"['C09""', '로아커 미니스 믹스 15입 150g', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', 'C10""', '에스리턴 프로틴 브라우니바 초코 50g']","[0.9992716908454895, 0.9977191090583801, 0.9967170357704163, 0.9945557117462158, 0.9935084581375122]"
M0000004351921,"['[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '칼파제르 셀렉션 초콜릿150g', '필리밀리 코털가위', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', 'C03']","[1.0, 0.9999920129776001, 0.9997743964195251, 0.9976856708526611, 0.9971145391464233]"
M0000004404255,"['C08', 'C03', 'C04', 'C10""', 'C09""']","[0.9999696016311646, 0.9996974468231201, 0.9993478655815125, 0.999207079410553, 0.9961625337600708]"
M0000016670451,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '헌터스 화이트 트러플칩 25g', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', 'C05', '레이즈 클래식 감자칩 42.5g']","[0.9992026686668396, 0.9991587400436401, 0.9985706806182861, 0.9942776560783386, 0.9920893907546997]"
M0000018291344,"['C05', '크리넥스 99.9% 항균 안심물티슈 10매', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'C08', 'C09""']","[0.9999707937240601, 0.9998522996902466, 0.9996883869171143, 0.9996302127838135, 0.9961192607879639]"
M0000020564542,"['C04', 'C09', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '필리밀리 코털가위']","[0.9999760389328003, 0.9999719858169556, 0.998892605304718, 0.9967882633209229, 0.993126392364502]"
M0000000748566,"['C09', '고려은단 알티지 오메가3 60캡슐 (60일분)', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '필리밀리 코털가위', '칼파제르 밀크 초콜릿150g']","[0.9999964237213135, 0.9994723200798035, 0.996103048324585, 0.9907193779945374, 0.9875002503395081]"
M0000010903326,"['C06""', '마요라 코피코 커피맛캔디 블리스터 32g', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', 'C08""', '칼파제르 셀렉션 초콜릿150g']","[1.0, 1.0, 0.9999954700469971, 0.9998884201049805, 0.9974381923675537]"
M0000002547273,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', '마요라 코피코 커피맛캔디 블리스터 32g', 'C06', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ']","[0.9998879432678223, 0.9996507167816162, 0.9992017149925232, 0.9973885416984558, 0.996704638004303]"
M0000003883490,"['칼파제르 다크 초콜릿 70% 150g', '에스리턴 프로틴 브라우니바 초코 50g', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '마요라 코피코 커피맛캔디 블리스터 32g', 'C05']","[0.9998658895492554, 0.9998444318771362, 0.9997647404670715, 0.9997386336326599, 0.9978377223014832]"
M0000018903341,"['[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '칼파제르 셀렉션 초콜릿150g', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '칼파제르 밀크 초콜릿150g']","[1.0, 0.9999542236328125, 0.9998040795326233, 0.999488353729248, 0.9974665641784668]"
M0000000081167,"['칼파제르 밀크 초콜릿150g', 'C10""', '에스리턴 프로틴 브라우니바 초코 50g', 'C05', '로아커 미니스 믹스 15입 150g']","[1.0, 0.9998921155929565, 0.9975423812866211, 0.9943154454231262, 0.9839276671409607]"
M0000001521514,"['C09""', '덴티스테 민트볼 20입', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', 'C10""']","[0.9999973773956299, 0.9992371797561646, 0.9984678626060486, 0.9979206919670105, 0.9841738939285278]"
M0000011875971,"['C09""', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', 'C08""', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1']","[0.9999996423721313, 0.9999891519546509, 0.999919056892395, 0.9993304014205933, 0.9984700083732605]"
M0000002820778,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C03', 'C05""', '[선우PICK]메디힐 티트리 진정 패드 100매']","[0.9998903274536133, 0.9998866319656372, 0.9997226595878601, 0.999104917049408, 0.9978602528572083]"
M0000003408469,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '에뛰드 컬픽스 마스카라 ', 'C10""', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)']","[0.9965288043022156, 0.989931583404541, 0.9877682328224182, 0.9857529997825623, 0.9811541438102722]"
M0000016275206,"['W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '로아커 미니스 믹스 15입 150g', '에뛰드 컬픽스 마스카라 ', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[0.9999997615814209, 0.9999994039535522, 0.9999971389770508, 0.999961256980896, 0.9999023675918579]"
M0000011370036,"['라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '크리넥스 99.9% 항균 안심물티슈 10매', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '헌터스 화이트 트러플칩 25g']","[0.9999957084655762, 0.9999943971633911, 0.9999463558197021, 0.9996730089187622, 0.9994530081748962]"
M0000004444255,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C03', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'C02', '필리밀리 코털가위']","[1.0, 0.9999439716339111, 0.9995898604393005, 0.998824417591095, 0.9985826015472412]"
